1764365264.5958142	0	72.47
1764365264.806194	0	72.76
1764365265.0156722	0	72.45
1764365265.2197738	0	74.30
1764365279.783851	1	73.05
1764365279.9829023	1	72.86
1764365280.19515	1	72.86
1764365280.4273462	1	72.93
1764365295.1764088	2	73.15
1764365295.3961005	2	72.96
1764365295.6170096	2	73.35
1764365295.8671424	2	73.25
1764365311.0712638	3	73.35
1764365311.271327	3	73.35
1764365311.4709063	3	73.44
1764365311.7038565	3	73.32
1764365326.3066137	4	74.03
1764365326.5202093	4	75.00
1764365326.7137403	4	74.03
1764365326.9395318	4	88.63
1764365341.67184	5	74.30
1764365341.8830712	5	74.42
1764365342.0812511	5	74.30
1764365342.3071725	5	74.29
1764365356.7631216	6	74.52
1764365356.977225	6	74.50
1764365357.200756	6	74.50
1764365357.4105713	6	75.37
1764365371.7965512	7	74.71
1764365371.9919705	7	74.59
1764365372.2044296	7	75.78
1764365372.431728	7	111.35
1764365387.1013887	8	75.68
1764365387.299763	8	75.39
1764365387.4914393	8	74.69
1764365387.7107005	8	82.47
1764365402.3625734	9	74.91
1764365402.5622697	9	74.69
1764365402.7670445	9	74.69
1764365403.0140412	9	79.04
1764365417.3207483	10	74.91
1764365417.537638	10	74.71
1764365417.7391398	10	75.10
1764365417.9571345	10	74.78
1764365432.3047867	11	75.00
1764365432.5129006	11	74.90
1764365432.7278953	11	75.00
1764365432.9636345	11	74.88
1764365447.5435426	12	75.20
1764365447.7547357	12	74.98
1764365447.9602742	12	74.81
1764365448.1967623	12	81.67
1764365462.8081813	13	74.90
1764365463.0073674	13	75.30
1764365463.2119062	13	75.10
1764365463.4309125	13	74.97
1764365478.0485458	14	75.18
1764365478.251064	14	75.08
1764365478.4633408	14	75.08
1764365478.681702	14	86.22
1764365493.0237567	15	75.20
1764365493.2468274	15	75.18
1764365493.4816175	15	76.25
1764365507.8957388	16	75.10
1764365508.0909116	16	75.30
1764365508.2990968	16	75.10
1764365508.5231426	16	74.98
1764365522.984497	17	75.18
1764365523.191609	17	75.39
1764365523.3993118	17	75.20
1764365523.6159809	17	75.17
1764365538.1517668	18	75.96
1764365538.359144	18	75.39
1764365538.5496593	18	75.37
1764365538.7792637	18	100.24
1764365553.3004327	19	75.10
1764365553.5143723	19	75.49
1764365553.714512	19	75.28
1764365553.9481444	19	78.78
1764365568.6116664	20	75.47
1764365568.8190227	20	75.27
1764365569.009522	20	75.29
1764365569.2318776	20	75.36
1764365583.9677205	21	75.20
1764365584.1710503	21	75.39
1764365584.375217	21	75.27
1764365584.5958028	21	75.27
1764365598.868483	22	75.49
1764365599.071269	22	75.20
1764365599.2676604	22	75.29
1764365599.4999578	22	75.26
1764365613.8955257	23	75.20
1764365614.1029775	23	75.47
1764365614.3151584	23	75.28
1764365614.5351422	23	83.03
1764365628.8204865	24	75.59
1764365629.035576	24	75.30
1764365629.250509	24	75.49
1764365629.4909348	24	75.86
1764365644.0717144	25	75.39
1764365644.271311	25	75.20
1764365644.47532	25	75.49
1764365644.709919	25	81.18
1764365671.6841147	27	75.30
1764365671.8996847	27	75.49
1764365672.1028564	27	75.37
1764365672.331644	27	95.04
1764365686.752084	28	75.39
1764365686.9592428	28	75.39
1764365687.1720085	28	75.47
1764365687.3995636	28	75.27
1764365701.768529	29	75.49
1764365701.9794095	29	75.46
1764365702.222997	29	75.59
1764365702.4082077	29	76.37
1764365717.1757982	30	75.49
1764365717.3868637	30	75.47
1764365717.6060688	30	76.56
1764365717.8271434	30	116.12
1764365732.7436965	31	75.49
1764365732.9629347	31	75.30
1764365733.1952407	31	75.47
1764365733.4070542	31	75.30
1764365747.9810257	32	75.49
1764365748.1965833	32	75.39
1764365748.4129941	32	75.49
1764365748.6434555	32	75.49
1764365763.280881	33	76.48
1764365763.4950566	33	75.59
1764365763.6998696	33	75.39
1764365763.9278092	33	92.97
1764365790.2124455	35	75.49
1764365790.4106743	35	75.28
1764365790.6073658	35	75.49
1764365790.8593554	35	75.27
1764365817.296133	37	75.30
1764365817.5033166	37	75.59
1764365817.7036045	37	75.37
1764365817.9234977	37	78.09
1764365832.3796365	38	75.49
1764365832.586865	38	75.30
1764365832.7952502	38	75.59
1764365833.0363493	38	75.36
1764365847.4683812	39	75.59
1764365847.6817365	39	75.39
1764365847.883326	39	75.59
1764365848.1014526	39	75.56
1764365862.8797894	40	75.49
1764365863.0963082	40	75.39
1764365863.317015	40	75.59
1764365863.549099	40	76.37
1764365878.1460798	41	76.27
1764365878.3633475	41	75.66
1764365878.5465176	41	76.15
1764365878.7835066	41	119.11
1764365892.915403	42	75.49
1764365893.11127	42	75.39
1764365893.3265636	42	75.57
1764365893.547275	42	81.18
1764365919.7628477	44	75.59
1764365919.978746	44	75.49
1764365920.2089949	44	75.49
1764365920.4094293	44	75.66
