1764324992.9542475	0	88.40
1764324993.6668022	0	87.47
1764324994.4713175	0	78.61
1764324995.3461766	0	78.21
1764324996.1182265	0	77.57
1764324996.9130347	0	83.45
1764324997.7087824	0	77.22
1764325078.3023565	1	91.07
1764325079.0189576	1	89.90
1764325079.730777	1	78.31
1764325080.4563923	1	82.47
1764325081.1472607	1	82.58
1764325081.8626647	1	77.45
1764325082.570585	1	78.71
1764325160.7627983	2	100.06
1764325161.491433	2	98.13
1764325162.2764554	2	88.49
1764325163.0789149	2	79.81
1764325163.8445768	2	82.09
1764325164.6841385	2	77.60
1764325165.5236247	2	78.27
1764325244.335204	3	101.07
1764325245.0030909	3	99.19
1764325245.6823199	3	82.04
1764325246.3318481	3	82.74
1764325246.9831767	3	88.05
1764325247.6226823	3	77.79
1764325248.2746296	3	78.29
1764325248.943561	3	78.38
1764325328.4863842	4	101.05
1764325329.265376	4	91.24
1764325330.0343187	4	81.06
1764325330.8120737	4	79.84
1764325331.563708	4	78.81
1764325332.3166592	4	79.51
1764325333.0599577	4	78.79
1764325412.2238953	5	110.30
1764325413.0280466	5	94.93
1764325413.8270843	5	81.58
1764325414.6365223	5	79.35
1764325415.4070823	5	82.69
1764325416.1985145	5	78.37
1764325416.9824612	5	85.82
1764325496.2092872	6	96.41
1764325497.0146701	6	86.97
1764325497.8349888	6	78.51
1764325498.660452	6	83.35
1764325499.452184	6	82.68
1764325500.2803628	6	78.68
1764325501.0491233	6	79.15
1764325579.8066158	7	82.41
1764325580.5274775	7	81.24
1764325581.2425005	7	80.22
1764325581.9718587	7	84.43
1764325582.6660655	7	84.35
1764325583.4174397	7	81.47
1764325584.2631986	7	83.34
1764325663.790905	8	84.79
1764325664.535209	8	83.77
1764325665.3432322	8	83.19
1764325666.152225	8	80.11
1764325666.939522	8	80.77
1764325667.7556884	8	79.91
1764325668.6091185	8	79.46
1764325752.329887	9	111.24
1764325753.0310705	9	96.88
1764325753.738007	9	79.50
1764325754.4547243	9	82.00
1764325755.1668103	9	82.75
1764325755.866127	9	78.31
1764325756.6570425	9	80.37
1764325757.5282924	9	80.45
1764325838.3997297	10	104.92
1764325839.126659	10	99.09
1764325839.8435812	10	80.04
1764325840.5788581	10	79.91
1764325841.338906	10	78.89
1764325842.0742779	10	78.12
1764325842.8791413	10	86.62
1764325843.7204459	10	79.06
1764325922.3820736	11	104.07
1764325923.153228	11	93.27
1764325923.9656513	11	83.50
1764325924.805644	11	81.55
1764325925.5965161	11	78.90
1764325926.4839106	11	79.38
1764325927.3352296	11	80.29
1764326006.3574734	12	81.72
1764326007.2242498	12	81.41
1764326007.987398	12	79.09
1764326008.847846	12	79.71
1764326009.6796513	12	79.04
1764326010.5202918	12	81.53
1764326011.347745	12	79.27
1764326089.5629048	13	84.46
1764326090.379966	13	82.23
1764326091.183483	13	87.41
1764326092.0518277	13	79.00
1764326092.8805597	13	86.15
1764326093.6709843	13	78.39
1764326094.4504614	13	91.20
1764326172.9554358	14	88.92
1764326173.6272118	14	87.60
1764326174.3034132	14	82.46
1764326174.9670637	14	79.83
1764326175.6391892	14	80.25
1764326176.287171	14	78.20
1764326176.9517062	14	78.69
1764326256.188921	15	108.48
1764326256.995796	15	91.46
1764326257.7866066	15	81.18
1764326258.6158495	15	86.22
1764326259.4803047	15	79.34
1764326260.328057	15	86.32
1764326261.1410747	15	88.62
1764326340.0030143	16	111.68
1764326340.714148	16	110.81
1764326341.426493	16	80.54
1764326342.1708024	16	87.03
1764326342.938857	16	89.78
1764326343.674021	16	81.96
1764326344.5051668	16	80.07
1764326424.44742	17	86.28
1764326425.1965728	17	87.04
1764326425.967004	17	78.34
1764326426.7354841	17	78.46
1764326427.5220912	17	85.61
1764326428.2715888	17	86.02
1764326429.0595105	17	79.33
1764326429.811697	17	78.10
1764326430.5739648	17	79.14
1764326431.3344142	17	78.14
1764326511.8159184	18	83.55
1764326512.6078308	18	80.37
1764326513.3706915	18	78.28
1764326514.1513824	18	79.41
1764326514.8515332	18	79.23
1764326515.5675392	18	78.63
1764326593.4388776	19	113.93
1764326594.199723	19	109.90
1764326595.0648093	19	79.21
